BehaviorSpace results (NetLogo 6.2.0),,,,,,,,,,,,,,,,,,,,,,,,,
multifirm_baseline.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,
Varying-productivity,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2022 18:23:02:970 -0500,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,
0,10,0,10,,,,,,,,,,,,,,,,,,,,,,
[run number],use-land?,max-productive-capacity,layoff-probability,n-firms,index-in-use,firm-competency,transactions-per-month,n-households,setup-structure,mean-new-agreements-per-month,fix-n-framework-agreements?,firm-memory-constant,framework-duration,[step],unemployment-rate,mean-price-all-firms,mean-consumer-demand-not-satisfied,total-sales,mean-current-profit-all-firms,mean-lifetime-profit-all-firms,turnover-rate,bankrupt-firms,household-wealth-concentration,mean-age,mean-inventories
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,0,0,1.0006478,0,1571.30658,0,-100,0,0,0.00206414,0,26.188443
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,1,0.306,1.00049093,0.38366561,1753.096,0,-100,0.03333333,1,0.00206449,1,6.60442943
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,2,0.322,1.01542913,1.93870154,928.458906,0.12723069,-99.872769,0.1,4,0.00207064,1.9,5.41446519
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,3,0.436,1.03232782,2.35977033,940.003311,0.30471959,-99.69528,0,4,0.00207079,2.9,8.24300376
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,4,0.506,1.04335927,2.61590722,750.256782,0.65075147,-99.349249,0.06666667,6,0.00207563,3.7,9.28198323
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,5,0.53,1.05719053,2.61830132,669.021615,0.65075147,-99.349249,0.13333333,10,0.00208769,4.16666667,10.1599672
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,6,0.58,1.0688954,2.64519454,734.265991,2.6387833,-97.183728,0.03333333,11,0.00208935,5,10.943117
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,7,0.592,1.08862951,2.61517421,694.293897,2.21933869,-95.437652,0.06666667,13,0.00209341,5.7,8.71924895
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,8,0.578,1.10524036,2.55476385,726.29849,2.64464714,-95.33895,0.1,16,0.00210054,6.16666667,6.30685953
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,9,0.602,1.11914954,2.52313045,682.859652,2.94611972,-94.728805,0.03333333,17,0.00210389,6.9,7.01223881
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,10,0.626,1.1368896,2.5100451,665.208703,3.39977321,-93.191744,0.03333333,18,0.00210425,7.8,6.45612899
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,11,0.618,1.15427278,2.47092714,661.608969,2.18222532,-92.808727,0.03333333,19,0.00210913,8.7,6.52749669
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,12,0.618,1.16463005,2.42723866,687.194898,3.05320124,-92.000174,0.03333333,20,0.00211514,9.36666667,5.74600011
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,13,0.622,1.17066374,2.39529467,715.655147,5.55431786,-89.098618,0,20,0.00212056,10.3666667,5.51582855
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,14,0.59,1.18679585,2.33490008,769.540299,6.29101375,-89.73933,0.03333333,21,0.00212733,11.2,4.77152403
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,15,0.56,1.20512165,2.23918052,825.11914,6.66757488,-87.062225,0,21,0.0021332,12.2,4.76755271
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,16,0.51,1.21805245,2.15973641,946.826573,6.19356674,-86.128643,0,21,0.00214049,13.2,3.83166695
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,17,0.454,1.23198837,2.07700577,1089.31777,3.26216412,-84.912223,0,21,0.00214877,14.2,1.6460747
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,18,0.336,1.2409349,1.94046237,1170.32698,4.56495338,-85.744662,0.03333333,22,0.00215767,14.9333333,1.74016259
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,19,0.264,1.24766649,1.97939004,929.985841,4.56274662,-85.58569,0,22,0.0021635,15.9333333,5.35544685
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,20,0.3,1.25120516,1.99183141,937.961928,5.91790437,-89.712339,0.06666667,24,0.00216878,16.2333333,5.00098155
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,21,0.33,1.2623734,1.83333808,1314.09922,8.54844605,-85.84205,0,24,0.00216823,17.2333333,2.41576918
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,22,0.238,1.26977697,1.66012288,1345.62082,8.72762186,-83.964299,0.03333333,25,0.00217517,17.5333333,1.87523974
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,23,0.146,1.27636324,1.6343915,1214.28392,7.34049297,-83.718536,0,25,0.00217656,18.5333333,4.91612839
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,24,0.144,1.27826103,1.44209237,1474.23157,7.61609218,-80.874026,0,25,0.00217646,19.5333333,6.93144355
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,25,0.136,1.27333292,1.25117686,1473.96073,6.6119181,-78.843722,0,25,0.00217596,20.5333333,8.98602823
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,26,0.138,1.27166864,1.05889941,1498.58197,5.98159458,-76.363446,0,25,0.00217325,21.5333333,12.9082959
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,27,0.142,1.27094456,0.8883666,1432.43959,7.4617947,-71.735387,0,25,0.00216734,22.5333333,16.4830564
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,28,0.142,1.26503704,0.7162801,1495.52431,12.9259381,-65.019488,0,25,0.00216222,23.5333333,20.2572462
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,29,0.162,1.25221535,0.57425857,1469.69404,17.8234899,-56.239553,0,25,0.00215191,24.5333333,23.6424448
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,30,0.16,1.2485147,0.44585635,1464.91832,20.6028386,-49.164638,0.03333333,26,0.00214851,24.9333333,24.2484343
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,31,0.166,1.23992951,0.33748667,1480.98185,27.5890168,-33.857423,0,26,0.00214261,25.9333333,26.8925933
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,32,0.168,1.23395259,0.2478677,1485.73842,33.2768192,-20.885156,0,26,0.0021356,26.9333333,29.3230871
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,33,0.206,1.22900284,0.17601199,1496.68873,42.0399988,3.12525483,0,26,0.00214026,27.9333333,29.0584628
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,34,0.214,1.2190442,0.12699929,1568.37429,35.3535898,6.23732255,0.03333333,27,0.00214773,27.8333333,26.5783217
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,35,0.178,1.21540183,0.09276186,1510.10609,38.3667252,19.1989402,0.03333333,28,0.00215968,28.3333333,27.1164522
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,36,0.164,1.20781817,0.06694906,1511.28932,38.6785924,33.3041595,0,28,0.00216851,29.3333333,28.54831
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,37,0.202,1.20286872,0.04769637,1506.20477,26.633142,48.8164066,0,28,0.00218554,30.3333333,26.6983626
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,38,0.17,1.19769335,0.03069124,1544.12464,26.7495823,55.0401638,0.03333333,29,0.00219458,30.7333333,25.6025414
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,39,0.14,1.18916038,0.03024659,1485.57605,29.1833662,72.9610072,0,29,0.00222727,31.7333333,25.78972
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,40,0.122,1.18397305,0.01908176,1602.68189,25.0347065,83.9624799,0,29,0.00224211,32.7333333,27.2419903
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,41,0.148,1.18214324,0.01244095,1535.27796,32.5266961,94.960705,0.03333333,30,0.00228183,32.8333333,26.3561446
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,42,0.172,1.17696648,0.01320294,1558.77826,30.5553076,110.034221,0,30,0.00229903,33.8333333,26.1080869
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,43,0.114,1.17380751,0.00582981,1552.44415,27.3811535,111.625343,0.03333333,31,0.00232393,34,28.5124781
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,44,0.132,1.16558605,0.0060377,1565.42671,32.786075,127.14814,0,31,0.00235893,35,30.0361946
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,45,0.176,1.15661457,0.00437262,1572.72614,41.502008,147.262166,0,31,0.00239291,36,29.0884495
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,46,0.146,1.14911712,0.0066546,1586.27172,32.8901546,159.38279,0,31,0.0024268,37,29.5877256
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,47,0.15,1.13956421,0.00303117,1604.02753,35.2908127,177.942133,0,31,0.00249837,38,29.2381441
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,48,0.136,1.13221831,0.00140595,1614.75655,34.2583466,192.128315,0,31,0.00253009,39,29.4129259
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,49,0.138,1.1278894,0.00469353,1621.03003,29.9276133,203.81276,0,31,0.00254906,40,29.1580176
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,50,0.15,1.12281255,0.00308484,1624.18729,35.948586,222.817386,0,31,0.00261495,41,27.7617027
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,51,0.132,1.11497118,9.34E-04,1697.31947,33.5035697,230.131545,0.03333333,32,0.00267259,41.4333333,27.1871291
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,52,0.106,1.10853391,0.00251339,1647.59844,31.1125497,240.115112,0,32,0.00270287,42.4333333,28.1421809
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,53,0.084,1.10407595,0.00251703,1652.65876,33.0052173,246.517829,0.03333333,33,0.00275607,42.6666667,28.0096805
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,54,0.068,1.09913328,0.00143466,1653.91595,32.3488435,252.888288,0.03333333,34,0.00280786,43.0333333,28.5669525
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,55,0.094,1.09667669,0.00234707,1663.99336,32.1955573,265.309717,0,34,0.00283299,44.0333333,29.725507
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,56,0.114,1.08753797,0.00553058,1667.56909,31.1744887,281.529694,0,34,0.00290954,45.0333333,29.5148706
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,57,0.106,1.08443119,0.00474449,1664.78628,31.4630743,295.027956,0,34,0.00295753,46.0333333,29.7918519
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,58,0.106,1.07805467,0.003691,1684.37124,28.8466175,308.347842,0,34,0.00298992,47.0333333,29.5211438
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,59,0.108,1.07495212,0.00469215,1641.69669,31.7664876,326.421146,0,34,0.0030741,48.0333333,27.29279
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,60,0.104,1.07598198,0.01690253,1712.45502,31.8150018,340.357144,0,34,0.00309869,49.0333333,24.4064835
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,61,0.088,1.07202732,0.11430029,1565.63591,33.679753,345.208595,0.03333333,35,0.00316432,49.3666667,15.4538037
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,62,0.054,1.06952046,0.22819783,1689.38442,40.3303804,345.986697,0.03333333,36,0.00321189,49.5666667,7.48856371
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,63,0.016,1.07234932,0.29846935,1702.68472,38.8735493,351.800001,0,36,0.00323795,50.5666667,5.65579928
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,64,0.016,1.07134973,0.88931972,1366.48261,39.9281804,360.422226,0,36,0.00325924,51.5666667,2.86043933
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,65,0.02,1.07566618,0.95662894,1638.73951,30.5549126,366.001193,0,36,0.00325713,52.5666667,0.02549865
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,66,0.034,1.07909174,1.2362906,1316.91049,33.6995886,372.690845,0,36,0.00325937,53.5666667,2.74547634
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,67,0.032,1.08256419,1.62849043,1221.24848,33.557372,376.200026,0,36,0.00325667,54.5666667,3.0127536
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,68,0.086,1.08445831,1.78954536,1219.55128,29.7442656,358.816372,0.06666667,38,0.00326183,52.8333333,0.93566558
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,69,0.042,1.08467029,1.82358307,1455.00669,28.639796,359.421387,0,38,0.00326335,53.8333333,1.59472609
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,70,0.052,1.08599279,1.89717742,1302.7285,28.204377,359.490449,0,38,0.0032541,54.8333333,5.69373999
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,71,0.098,1.08848153,1.72908763,1608.70309,24.5827799,349.408283,0.03333333,39,0.00326736,53.5,6.79759172
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,72,0.058,1.08700426,1.4840261,1702.14137,22.4568874,335.7419,0.03333333,40,0.00329423,52.1333333,7.81585965
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,73,0.04,1.08107318,1.29149236,1692.91861,22.5761383,343.523595,0,40,0.00331797,53.1333333,8.17398531
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,74,0.048,1.08159466,1.19889309,1631.83686,25.8853029,353.562601,0,40,0.00335426,54.1333333,6.36091457
