BehaviorSpace results (NetLogo 6.2.0),,,,,,,,,,,,,,,,,,,,,,,
multifirm_baseline.nlogo,,,,,,,,,,,,,,,,,,,,,,,
Varying-productivity,,,,,,,,,,,,,,,,,,,,,,,
06/03/2022 16:30:50:263 -0500,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,
0,10,0,10,,,,,,,,,,,,,,,,,,,,
[run number],use-land?,max-productive-capacity,layoff-probability,n-firms,index-in-use,firm-competency,transactions-per-month,n-households,setup-structure,mean-new-agreements-per-month,fix-n-framework-agreements?,firm-memory-constant,framework-duration,[step],unemployment-rate,mean-price-all-firms,mean-consumer-demand-not-satisfied,total-sales,mean-current-profit-all-firms,mean-lifetime-profit-all-firms,turnover-rate,bankrupt-firms,household-wealth-concentration
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,0,0,1.000562617,0,1459.895899,0,-100,0,0,0.002061453
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,1,0.32,1.000562617,0.470396567,1646.957144,0,-100,0,0,0.002059462
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,2,0.332,1.018639067,2.245073202,758.7747234,0,-100,0.133333333,4,0.002065758
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,3,0.436,1.039536418,2.514354923,859.0524232,1.147054699,-98.8529453,0.1,7,0.002071523
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,4,0.476,1.056812849,2.541233059,797.0627019,1.147054699,-98.8529453,0.1,10,0.002078223
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,5,0.502,1.072823193,2.541155131,839.1040344,1.147054699,-98.8529453,0.1,13,0.002085042
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,6,0.532,1.085807632,2.586944198,777.6226806,2.895982367,-97.10401763,0.033333333,14,0.002087674
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,7,0.572,1.101784437,2.569601983,718.6498619,2.333017778,-96.51992752,0.033333333,15,0.002092556
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,8,0.588,1.114447859,2.526307856,720.7307437,2.333017778,-96.51992752,0.033333333,16,0.00209786
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,9,0.612,1.123528409,2.521149019,678.2032208,1.826400513,-95.18103394,0,16,0.002099721
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,10,0.628,1.133506149,2.516334987,660.2823522,2.545269408,-94.46216504,0.033333333,17,0.002106554
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,11,0.62,1.149294704,2.466750164,651.7398117,2.180931844,-95.85656138,0.033333333,18,0.002112489
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,12,0.652,1.160884383,2.436857047,660.8471568,3.439165618,-93.45428025,0,18,0.002114919
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,13,0.626,1.174267023,2.388336937,696.4671654,4.189579689,-90.39816823,0.033333333,19,0.002121926
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,14,0.596,1.194379834,2.301688173,775.260839,3.692999559,-89.99494139,0.033333333,20,0.0021296
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,15,0.568,1.216487225,2.23440351,851.0839519,5.477672993,-86.76428594,0,20,0.002133952
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,16,0.484,1.231011724,2.157382774,854.8947878,7.55180384,-87.50745821,0.066666667,22,0.002142295
10,TRUE,100,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,17,0.438,1.247519711,2.101763664,834.539496,6.369652472,-85.94596299,0.033333333,23,0.002149476
