BehaviorSpace results (NetLogo 6.2.0),,,,,,,,,,,,,,,,,,,,,,,
multifirm_baseline.nlogo,,,,,,,,,,,,,,,,,,,,,,,
Varying-productivity,,,,,,,,,,,,,,,,,,,,,,,
06/03/2022 16:30:50:263 -0500,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,
0,10,0,10,,,,,,,,,,,,,,,,,,,,
[run number],use-land?,max-productive-capacity,layoff-probability,n-firms,index-in-use,firm-competency,transactions-per-month,n-households,setup-structure,mean-new-agreements-per-month,fix-n-framework-agreements?,firm-memory-constant,framework-duration,[step],unemployment-rate,mean-price-all-firms,mean-consumer-demand-not-satisfied,total-sales,mean-current-profit-all-firms,mean-lifetime-profit-all-firms,turnover-rate,bankrupt-firms,household-wealth-concentration
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,0,0,1.00022908,0,1658.957523,0,-100,0,0,0.002061878
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,1,0.306,1.001819108,0.289096035,1714.889373,0,-100,0,0,0.002060009
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,2,0.314,1.016842404,1.541170362,1194.504408,0.246852925,-99.75314708,0.1,3,0.002065722
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,3,0.386,1.031346497,2.152723216,997.8914197,0.246852925,-99.75314708,0.033333333,4,0.002068417
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,4,0.454,1.044898443,2.445803487,896.0707397,0.246852925,-99.75314708,0.066666667,6,0.002074332
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,5,0.528,1.052850809,2.629245194,831.6753082,1.099965802,-98.9000342,0,6,0.002075964
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,6,0.61,1.064887322,2.703803248,708.2806132,2.453630829,-97.36745934,0,6,0.002077881
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,7,0.636,1.076924219,2.714524956,612.0699541,2.976277966,-96.17060916,0.033333333,7,0.002081853
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,8,0.674,1.095035777,2.656847866,545.9069297,2.976277966,-96.17060916,0.033333333,8,0.00208921
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,9,0.648,1.110620758,2.619149773,562.5932341,2.01891261,-97.98108739,0.1,11,0.002098828
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,10,0.662,1.118273968,2.606354377,524.0389801,3.268314276,-96.29688493,0.033333333,12,0.002103641
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,11,0.702,1.128132404,2.577295088,524.6526804,4.281988883,-93.51839215,0,12,0.002107944
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,12,0.714,1.146081699,2.536322655,533.1043004,4.537978006,-92.10629524,0,12,0.002112786
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,13,0.702,1.163675548,2.466216754,560.7675607,6.48574903,-91.00651647,0.033333333,13,0.002118336
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,14,0.684,1.182962825,2.426401391,609.4933488,5.835905307,-87.93195629,0.033333333,14,0.002128105
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,15,0.64,1.195337084,2.34344182,680.9513646,6.224377908,-86.48233076,0.033333333,15,0.002135065
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,16,0.58,1.212420714,2.265222461,781.1192167,4.151107763,-85.46406727,0,15,0.002141039
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,17,0.538,1.226350498,2.172454043,898.7869408,3.814087665,-84.41868102,0,15,0.002147665
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,18,0.452,1.238890273,2.061400081,1057.058286,3.750157702,-84.03471646,0,15,0.002157113
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,19,0.364,1.24511964,2.07554911,816.9728615,3.750157702,-84.03471646,0,15,0.00216183
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,20,0.392,1.259281881,2.004612279,1053.706425,3.599645652,-83.9673958,0,15,0.002169562
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,21,0.362,1.266563572,1.943788529,949.8000588,4.563966574,-82.61911032,0.033333333,16,0.002176428
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,22,0.32,1.269225672,2.013076507,755.723148,3.918361289,-82.43716206,0,16,0.002179887
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,23,0.4,1.274005573,2.047607596,758.4237384,3.86131783,-84.19853316,0.033333333,17,0.002181301
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,24,0.396,1.272928943,1.733240447,1026.206794,7.062329904,-77.99685104,0.166666667,22,0.002188147
13,TRUE,130,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,25,0.32,1.274370777,1.585507332,1204.531549,7.415521472,-74.56061874,0.033333333,23,0.0021907
