BehaviorSpace results (NetLogo 6.2.0),,,,,,,,,,,,,,,,,,,,,,,
multifirm_baseline.nlogo,,,,,,,,,,,,,,,,,,,,,,,
Varying-productivity,,,,,,,,,,,,,,,,,,,,,,,
06/03/2022 16:30:50:263 -0500,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,
0,10,0,10,,,,,,,,,,,,,,,,,,,,
[run number],use-land?,max-productive-capacity,layoff-probability,n-firms,index-in-use,firm-competency,transactions-per-month,n-households,setup-structure,mean-new-agreements-per-month,fix-n-framework-agreements?,firm-memory-constant,framework-duration,[step],unemployment-rate,mean-price-all-firms,mean-consumer-demand-not-satisfied,total-sales,mean-current-profit-all-firms,mean-lifetime-profit-all-firms,turnover-rate,bankrupt-firms,household-wealth-concentration
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,0,0,1.000043024,0,305.9182084,0,-100,0,0,0.002062019
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,1,0.394,1.000043024,2.167799257,627.603445,0.547317049,-99.45268295,0,0,0.002058136
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,2,0.72,1.005765359,2.881464656,451.6327143,24.55860943,-75.44139057,0.333333333,10,0.002057358
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,3,0.754,1.012758397,2.876285389,406.3678672,32.3343917,-67.64115633,0.133333333,14,0.00205871
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,4,0.746,1.01899276,2.894219224,392.711047,36.6400784,-63.33546963,0.1,17,0.002059846
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,5,0.764,1.028956332,2.869782108,416.3772069,38.76847085,-61.20707717,0.033333333,18,0.002060789
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,6,0.796,1.040799859,2.89635484,368.5093085,41.38200984,-58.61799016,0.033333333,19,0.002062207
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,7,0.812,1.056821434,2.854602368,318.4709185,38.80297246,-56.33913921,0.033333333,20,0.00206425
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,8,0.82,1.069961805,2.814976527,291.7644951,38.83104156,-56.12130672,0,20,0.002066249
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,9,0.844,1.082135422,2.776909783,254.4126261,40.67877656,-56.87463248,0.066666667,22,0.002069365
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,10,0.868,1.093943379,2.712592271,222.1316336,40.72320204,-52.1908391,0.066666667,24,0.002070888
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,11,0.866,1.103065119,2.694375098,249.4631203,41.28574442,-49.25443573,0.033333333,25,0.002073634
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,12,0.86,1.112644228,2.655590085,240.8535365,40.79011669,-49.12929166,0.033333333,26,0.002077502
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,13,0.86,1.123084026,2.627126383,249.1540796,40.64696709,-48.8702679,0,26,0.002080629
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,14,0.854,1.131971778,2.602181965,259.5900684,45.23416204,-47.14127327,0.066666667,28,0.002084236
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,15,0.844,1.150477116,2.547006247,280.2492852,40.99159832,-46.51594553,0,28,0.002088134
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,16,0.84,1.164849388,2.510087157,297.6055276,40.99159832,-46.51594553,0,28,0.002093417
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,17,0.824,1.176529293,2.47239897,315.3469862,43.24829203,-46.14182449,0.066666667,30,0.002097363
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,18,0.804,1.187374909,2.44398942,301.1453787,40.59053534,-45.88301563,0,30,0.002102289
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,19,0.794,1.195989711,2.422070033,345.1586767,42.72703167,-46.45587293,0.066666667,32,0.00210736
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,20,0.77,1.200285296,2.356482563,398.4569902,38.50042851,-45.18421475,0.066666667,34,0.002113422
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,21,0.75,1.200992077,2.359327114,388.6709752,38.50042851,-45.18421475,0,34,0.002118799
2,TRUE,20,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,22,0.752,1.201954056,2.380188805,443.9780394,38.79238055,-44.65396169,0,34,0.002124758
