BehaviorSpace results (NetLogo 6.2.0),,,,,,,,,,,,,,,,,,,,,,,
multifirm_baseline.nlogo,,,,,,,,,,,,,,,,,,,,,,,
Varying-productivity,,,,,,,,,,,,,,,,,,,,,,,
06/03/2022 16:30:50:263 -0500,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,
0,10,0,10,,,,,,,,,,,,,,,,,,,,
[run number],use-land?,max-productive-capacity,layoff-probability,n-firms,index-in-use,firm-competency,transactions-per-month,n-households,setup-structure,mean-new-agreements-per-month,fix-n-framework-agreements?,firm-memory-constant,framework-duration,[step],unemployment-rate,mean-price-all-firms,mean-consumer-demand-not-satisfied,total-sales,mean-current-profit-all-firms,mean-lifetime-profit-all-firms,turnover-rate,bankrupt-firms,household-wealth-concentration
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,0,0,1.000514843,0,1851.565081,0,-100,0,0,0.002060887
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,1,0.262,1.000556608,0.307548409,2027.235701,0,-100,0.1,3,0.002066037
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,2,0.27,1.019182241,1.550319864,1153.294544,1.475414262,-98.52458574,0.033333333,4,0.002064161
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,3,0.38,1.033525459,2.052687601,1142.931143,1.893393799,-98.1066062,0.066666667,6,0.002067567
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,4,0.422,1.045129428,2.364367811,1000.125054,2.952795308,-97.04720469,0.066666667,8,0.002070234
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,5,0.478,1.059779982,2.496262012,869.7332603,2.952795308,-97.04720469,0.033333333,9,0.002072494
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,6,0.536,1.080404484,2.553753562,818.8279854,3.956852271,-96.04314773,0,9,0.00207281
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,7,0.59,1.086920047,2.60532493,723.7288134,3.956852271,-96.04314773,0,9,0.002075159
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,8,0.61,1.101166761,2.600408528,654.039272,3.538872735,-96.46112726,0.066666667,11,0.002082612
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,9,0.65,1.114711726,2.593767509,595.0745722,3.538872735,-96.46112726,0,11,0.002085644
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,10,0.688,1.129338893,2.585348756,568.2328295,5.330001711,-94.66999829,0,11,0.002088014
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,11,0.694,1.142095655,2.533728285,564.5998009,5.596202908,-94.07220004,0.033333333,12,0.002092412
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,12,0.69,1.158039874,2.460427095,573.2991537,3.984343533,-93.49265952,0,12,0.0020966
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,13,0.674,1.170208811,2.406245774,613.0190926,4.905446065,-91.99201647,0,12,0.00210106
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,14,0.61,1.186339363,2.353289665,681.3214871,7.495334708,-91.14268517,0.1,15,0.002108503
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,15,0.59,1.199124986,2.305837107,751.0483076,3.886532471,-89.71974159,0,15,0.002115181
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,16,0.552,1.215986251,2.220540539,860.7706877,3.988672925,-89.13704162,0,15,0.002123093
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,17,0.494,1.232170976,2.113862248,1007.139376,3.26308141,-86.81634428,0,15,0.002130129
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,18,0.402,1.244133881,1.97878237,1181.980959,3.019425455,-84.81595244,0,15,0.00213755
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,19,0.308,1.251887844,1.966967784,994.2880245,1.36535179,-84.68434045,0,15,0.002144267
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,20,0.294,1.256297049,1.902661079,1040.304113,2.7216741,-86.21554714,0.033333333,16,0.002148757
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,21,0.286,1.263668057,1.743391793,1345.04982,2.848301358,-85.48965254,0,16,0.002153807
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,22,0.19,1.267257576,1.669843597,1275.68542,2.848301358,-85.48965254,0,16,0.002158569
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,23,0.158,1.270521353,1.62746198,1168.893404,2.848301358,-85.48965254,0.033333333,17,0.002160963
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,24,0.162,1.271839624,1.683451646,1075.580253,6.90663158,-84.69878113,0.033333333,18,0.002160427
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,25,0.188,1.271026026,1.479797581,1509.791731,6.022542413,-81.87591522,0,18,0.002162302
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,26,0.168,1.272978681,1.372372731,1346.987032,7.706692404,-79.90434862,0,18,0.002161696
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,27,0.124,1.271344496,1.187287013,1503.229403,8.549999106,-78.16017964,0.066666667,20,0.002164144
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,28,0.072,1.272727749,1.08156797,1406.113935,9.987310487,-73.943127,0,20,0.002158871
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,29,0.076,1.269014963,0.924453007,1482.219354,10.69667772,-69.71436137,0,20,0.002153039
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,30,0.08,1.267189955,0.772597228,1520.043441,11.94820137,-65.39737278,0,20,0.002148978
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,31,0.124,1.260390087,0.604536472,1453.845025,19.83032264,-52.76947124,0,20,0.002142861
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,32,0.172,1.254419509,0.465744113,1463.554699,25.64703781,-37.19692834,0,20,0.002139692
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,33,0.202,1.247028633,0.349932624,1463.445762,31.59828317,-16.83706424,0,20,0.002141044
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,34,0.17,1.243833077,0.264017959,1499.119977,33.33781574,-12.46635988,0.066666667,22,0.00214216
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,35,0.198,1.239672101,0.198612264,1473.227335,35.6310264,4.403660114,0,22,0.002150641
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,36,0.176,1.232948631,0.143035648,1485.263768,34.54344315,20.35147199,0,22,0.002165228
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,37,0.198,1.227537523,0.101281508,1488.254115,30.76239113,28.76266998,0.033333333,23,0.002186199
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,38,0.174,1.21717703,0.073396058,1504.069756,29.4922316,42.947029,0,23,0.002194879
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,39,0.182,1.207419533,0.051156934,1514.82995,31.16213989,57.25294791,0,23,0.002214709
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,40,0.148,1.195122247,0.041442494,1496.447763,30.19537984,66.85271862,0.066666667,25,0.002255748
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,41,0.142,1.186569905,0.033777106,1581.28256,30.51841634,82.61410278,0,25,0.002262843
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,42,0.148,1.178831377,0.019503103,1543.769359,40.39124398,101.5984862,0.033333333,26,0.002302077
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,43,0.144,1.174285632,0.009485745,1560.149208,45.86917606,115.3390499,0.033333333,27,0.00233167
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,44,0.144,1.16914054,0.008409772,1579.179434,43.3295793,125.3283555,0.066666667,29,0.002379524
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,45,0.11,1.167710694,0.047579707,1410.409028,36.32953725,137.9205626,0.033333333,30,0.002442144
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,46,0.138,1.164462108,0.059644533,1721.64456,39.51749194,151.2574762,0,30,0.0024552
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,47,0.09,1.158333216,0.110895253,1448.040755,37.11250037,157.9660687,0.066666667,32,0.002501122
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,48,0.084,1.158248737,0.142065064,1623.634771,40.76577098,168.0085434,0.033333333,33,0.0025174
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,49,0.07,1.156324729,0.167852935,1539.100829,34.72471883,175.3141936,0.033333333,34,0.002558823
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,50,0.058,1.156621918,0.168631852,1668.400347,35.50366599,184.0105409,0,34,0.002588979
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,51,0.06,1.1539187,0.129717312,1597.457098,28.17387216,192.6672505,0,34,0.002603947
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,52,0.09,1.153976335,0.092489204,1584.151355,33.9873937,207.4055581,0.033333333,35,0.002660916
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,53,0.092,1.147316993,0.074494662,1588.98531,33.94966217,218.4571379,0,35,0.002714038
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,54,0.116,1.136588809,0.047471351,1603.223962,35.98986179,234.5951049,0.033333333,36,0.00279205
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,55,0.126,1.128193015,0.028132981,1609.022823,33.11337472,245.0249267,0.033333333,37,0.002834998
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,56,0.124,1.125128058,0.014016438,1615.589972,32.48778852,261.4679865,0,37,0.002908027
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,57,0.116,1.116808116,0.012070534,1630.521774,35.41741947,275.3796154,0,37,0.002980546
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,58,0.106,1.112114655,0.007518202,1639.013832,28.84708387,277.0946352,0.033333333,38,0.003036992
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,59,0.104,1.106951355,0.007541973,1644.512429,31.55389328,287.2580202,0.066666667,40,0.003139395
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,60,0.074,1.100170687,0.012314134,1654.322971,30.2448074,298.9019803,0.033333333,41,0.003186609
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,61,0.072,1.099288719,0.017934136,1653.63428,34.18744694,313.4973279,0,41,0.003252987
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,62,0.118,1.092624815,0.016988505,1660.453365,39.38175671,332.7518429,0.033333333,42,0.003354536
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,63,0.126,1.089850981,0.010352469,1744.568999,41.44794866,347.5705031,0.066666667,44,0.003451001
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,64,0.084,1.088719322,0.008264594,1689.635364,41.2202625,355.7175343,0.033333333,45,0.003499737
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,65,0.058,1.084688589,0.022288973,1626.169484,34.04659719,368.7621479,0.033333333,46,0.003571319
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,66,0.078,1.085136684,0.027241767,1793.972146,30.8473838,380.1736457,0.033333333,47,0.003660025
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,67,0.094,1.079108358,0.036235664,1597.178506,34.6495714,388.6977004,0.033333333,48,0.003815078
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,68,0.076,1.077521875,0.036188929,1769.397021,35.11417612,399.2361028,0,48,0.003881222
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,69,0.038,1.074788001,0.03236149,1629.188635,35.6049521,407.1591856,0.033333333,49,0.003924568
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,70,0.098,1.072457483,0.067405243,1695.67784,41.21401533,412.9231071,0.066666667,51,0.004006237
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,71,0.058,1.068136256,0.060410633,1739.660402,38.15178166,426.0571996,0.033333333,52,0.004128647
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,72,0.052,1.067270415,0.042342116,1690.753989,27.44188134,435.1830597,0,52,0.004186043
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,73,0.064,1.058406605,0.03169484,1699.461794,28.15816338,444.9191952,0,52,0.004296468
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,74,0.076,1.053567361,0.042711648,1710.102276,24.03554974,453.1874589,0.033333333,53,0.004368837
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,75,0.072,1.049343895,0.057676614,1709.382682,24.78157744,461.6619947,0,53,0.004413787
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,76,0.048,1.049792625,0.040064409,1720.151281,31.08377873,472.4519508,0.066666667,55,0.004514085
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,77,0.068,1.047549549,0.025318384,1699.2679,30.30477191,485.6335282,0,55,0.004617622
19,TRUE,190,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,78,0.066,1.044740829,0.056919132,1589.541435,28.79216551,494.4728116,0.033333333,56,0.00469561
