BehaviorSpace results (NetLogo 6.2.0),,,,,,,,,,,,,,,,,,,,,,,
multifirm_baseline.nlogo,,,,,,,,,,,,,,,,,,,,,,,
Varying-productivity,,,,,,,,,,,,,,,,,,,,,,,
06/03/2022 16:30:50:263 -0500,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,
0,10,0,10,,,,,,,,,,,,,,,,,,,,
[run number],use-land?,max-productive-capacity,layoff-probability,n-firms,index-in-use,firm-competency,transactions-per-month,n-households,setup-structure,mean-new-agreements-per-month,fix-n-framework-agreements?,firm-memory-constant,framework-duration,[step],unemployment-rate,mean-price-all-firms,mean-consumer-demand-not-satisfied,total-sales,mean-current-profit-all-firms,mean-lifetime-profit-all-firms,turnover-rate,bankrupt-firms,household-wealth-concentration
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,0,0,1.001221395,0,1494.344953,0,-100,0,0,0.002061453
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,1,0.292,1.003647675,0.460279629,1636.325366,0.619363356,-99.38063664,0,0,0.002058888
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,2,0.348,1.016235478,2.157045831,799.8461871,0.619363356,-99.38063664,0.133333333,4,0.002065829
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,3,0.426,1.032196597,2.486749811,816.6068399,0.619363356,-99.38063664,0.1,7,0.002070646
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,4,0.514,1.04512623,2.614454362,843.7879784,0.725398918,-99.27460108,0.033333333,8,0.002074557
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,5,0.55,1.057941023,2.653152519,755.8267044,0.725398918,-99.27460108,0.033333333,9,0.002077935
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,6,0.558,1.073253672,2.587242293,690.5931681,1.795313402,-98.2046866,0.133333333,13,0.002086236
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,7,0.608,1.080678932,2.616333707,722.8241864,2.98891535,-95.94117017,0,13,0.002087556
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,8,0.62,1.095421451,2.615693199,696.3229829,2.515155387,-97.16501132,0.033333333,14,0.002092668
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,9,0.662,1.112008887,2.584421447,615.7288925,3.512023454,-94.69407546,0.033333333,15,0.002094896
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,10,0.662,1.122995935,2.545828327,588.5810663,4.329719775,-93.06152892,0.033333333,16,0.00209907
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,11,0.694,1.132372751,2.54054307,589.2333259,5.971785022,-89.42062918,0,16,0.002100617
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,12,0.702,1.146195066,2.531609858,595.2233495,5.415145627,-86.81453407,0,16,0.002105008
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,13,0.68,1.157525513,2.480745016,659.7047402,6.225802712,-87.13048634,0.033333333,17,0.00211317
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,14,0.654,1.170256035,2.397632145,697.5071197,6.847315476,-88.2887191,0.033333333,18,0.00212018
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,15,0.618,1.185539247,2.357671082,723.7727426,4.395275918,-86.91241042,0,18,0.002127261
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,16,0.558,1.198739638,2.296470788,808.4154962,6.183553275,-88.61280282,0.066666667,20,0.002140492
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,17,0.502,1.208460364,2.214865993,913.4465457,5.732199372,-85.1439356,0,20,0.00214784
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,18,0.452,1.218211195,2.110365167,1059.10244,6.872971191,-83.8717549,0,20,0.002155521
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,19,0.376,1.229736627,2.111224055,803.8662731,6.872971191,-83.8717549,0,20,0.002162277
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,20,0.4,1.233317767,1.989162747,1199.439405,7.659518783,-84.76674706,0.033333333,21,0.002169629
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,21,0.328,1.238796957,2.05229093,819.1696467,7.308467925,-84.3023018,0,21,0.002174387
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,22,0.376,1.241789411,1.982809923,1118.339192,8.188015361,-81.11256859,0,21,0.0021775
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,23,0.316,1.241832494,1.849458144,1285.782903,7.144017471,-81.92793185,0.033333333,22,0.002182647
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,24,0.244,1.245846949,1.671263056,1328.929432,6.458664714,-81.41872753,0.033333333,23,0.002187749
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,25,0.17,1.245402714,1.576466196,1332.629702,5.485359553,-80.36598797,0,23,0.00218765
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,26,0.132,1.243382415,1.453194101,1427.781469,7.95185103,-77.06003368,0,23,0.002187199
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,27,0.082,1.244099117,1.331696337,1449.541922,9.220161198,-73.66236062,0,23,0.002187705
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,28,0.076,1.243936895,1.169311238,1543.385061,10.92009162,-70.21114731,0,23,0.002185301
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,29,0.074,1.243717126,1.003995168,1529.414892,9.640793935,-69.4074411,0,23,0.002183025
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,30,0.092,1.236727805,0.856375537,1452.629958,14.32760092,-61.8692044,0,23,0.00217451
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,31,0.126,1.232985612,0.696955359,1551.345483,16.39122944,-52.6238282,0,23,0.002172981
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,32,0.162,1.229073266,0.548043684,1503.407502,19.40131089,-42.26719473,0,23,0.002165661
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,33,0.162,1.220487096,0.418516303,1514.702664,29.68272507,-28.07572011,0,23,0.002159737
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,34,0.15,1.217563461,0.316208228,1516.938055,26.96071984,-15.55813779,0,23,0.002160228
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,35,0.176,1.215639719,0.224800692,1518.445022,21.21570525,-3.237528755,0,23,0.002162731
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,36,0.174,1.208577819,0.169842079,1522.549488,24.56596135,10.31874858,0,23,0.002167948
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,37,0.164,1.199819738,0.117987865,1540.905181,29.16159497,25.69492638,0,23,0.002174473
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,38,0.15,1.19370363,0.082333741,1512.790673,33.98497937,34.71900858,0.033333333,24,0.00218103
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,39,0.186,1.18553608,0.055502433,1567.367554,28.28023413,48.32275935,0,24,0.002188791
12,TRUE,120,0.5,30,no index,0,1,500,two-layer,2,FALSE,0.8,24,40,0.156,1.176675029,0.035986864,1564.201651,26.32683993,63.12513836,0,24,0.002210563
